0.00.018.917 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.099 I srv          init: The UI is disabled
0.00.019.103 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.032.195 I srv    load_model: loading model './models/qwen2.5-1.5b-instruct-q4_k_m.gguf'
0.00.429.013 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.201.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.207.069 I srv  llama_server: model loaded
0.01.207.092 I srv  llama_server: listening on http://127.0.0.1:8081
2.17.571.887 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
431.22.421.100 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.570
431.22.421.464 I slot launch_slot_: id  3 | task 8574 | processing task, is_child = 0
431.25.942.764 I slot print_timing: id  3 | task 8574 | prompt eval time =    1449.47 ms /   326 tokens (    4.45 ms per token,   224.91 tokens per second)
431.25.942.783 I slot print_timing: id  3 | task 8574 |        eval time =    2071.74 ms /    34 tokens (   60.93 ms per token,    16.41 tokens per second)
431.25.942.785 I slot print_timing: id  3 | task 8574 |       total time =    3521.22 ms /   360 tokens
431.25.942.788 I slot print_timing: id  3 | task 8574 |    graphs reused =       7711
431.25.942.914 I slot      release: id  3 | task 8574 | stop processing: n_tokens = 359, truncated = 0
431.25.954.160 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.610
431.25.955.378 I slot launch_slot_: id  3 | task 8610 | processing task, is_child = 0
431.28.648.342 I slot print_timing: id  3 | task 8610 | prompt eval time =    1430.92 ms /   317 tokens (    4.51 ms per token,   221.54 tokens per second)
431.28.648.351 I slot print_timing: id  3 | task 8610 |        eval time =    1261.91 ms /    34 tokens (   37.12 ms per token,    26.94 tokens per second)
431.28.648.352 I slot print_timing: id  3 | task 8610 |       total time =    2692.84 ms /   351 tokens
431.28.648.353 I slot print_timing: id  3 | task 8610 |    graphs reused =       7743
431.28.648.399 I slot      release: id  3 | task 8610 | stop processing: n_tokens = 350, truncated = 0
431.28.658.931 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.638 (> 0.100 thold), f_keep = 0.626
431.28.659.339 I slot launch_slot_: id  3 | task 8646 | processing task, is_child = 0
431.32.141.603 I slot print_timing: id  3 | task 8646 | prompt eval time =    1529.10 ms /   343 tokens (    4.46 ms per token,   224.32 tokens per second)
431.32.141.616 I slot print_timing: id  3 | task 8646 |        eval time =    1953.09 ms /    32 tokens (   61.03 ms per token,    16.38 tokens per second)
431.32.141.618 I slot print_timing: id  3 | task 8646 |       total time =    3482.18 ms /   375 tokens
431.32.141.619 I slot print_timing: id  3 | task 8646 |    graphs reused =       7773
431.32.141.728 I slot      release: id  3 | task 8646 | stop processing: n_tokens = 374, truncated = 0
431.32.151.606 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.586
431.32.152.645 I slot launch_slot_: id  3 | task 8680 | processing task, is_child = 0
431.34.907.073 I slot print_timing: id  3 | task 8680 | prompt eval time =    1528.31 ms /   344 tokens (    4.44 ms per token,   225.08 tokens per second)
431.34.907.082 I slot print_timing: id  3 | task 8680 |        eval time =    1226.01 ms /    33 tokens (   37.15 ms per token,    26.92 tokens per second)
431.34.907.083 I slot print_timing: id  3 | task 8680 |       total time =    2754.33 ms /   377 tokens
431.34.907.084 I slot print_timing: id  3 | task 8680 |    graphs reused =       7804
431.34.907.154 I slot      release: id  3 | task 8680 | stop processing: n_tokens = 376, truncated = 0
431.34.917.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.582
431.34.917.732 I slot launch_slot_: id  3 | task 8715 | processing task, is_child = 0
431.38.201.009 I slot print_timing: id  3 | task 8715 | prompt eval time =    1539.30 ms /   344 tokens (    4.47 ms per token,   223.48 tokens per second)
431.38.201.021 I slot print_timing: id  3 | task 8715 |        eval time =    1743.89 ms /    29 tokens (   60.13 ms per token,    16.63 tokens per second)
431.38.201.024 I slot print_timing: id  3 | task 8715 |       total time =    3283.19 ms /   373 tokens
431.38.201.025 I slot print_timing: id  3 | task 8715 |    graphs reused =       7831
431.38.201.111 I slot      release: id  3 | task 8715 | stop processing: n_tokens = 372, truncated = 0
431.38.225.316 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.633 (> 0.100 thold), f_keep = 0.589
431.38.225.979 I slot launch_slot_: id  3 | task 8746 | processing task, is_child = 0
431.41.938.242 I slot print_timing: id  3 | task 8746 | prompt eval time =    1568.64 ms /   346 tokens (    4.53 ms per token,   220.57 tokens per second)
431.41.938.255 I slot print_timing: id  3 | task 8746 |        eval time =    2143.50 ms /    35 tokens (   61.24 ms per token,    16.33 tokens per second)
431.41.938.257 I slot print_timing: id  3 | task 8746 |       total time =    3712.15 ms /   381 tokens
431.41.938.259 I slot print_timing: id  3 | task 8746 |    graphs reused =       7864
431.41.938.405 I slot      release: id  3 | task 8746 | stop processing: n_tokens = 380, truncated = 0
431.41.949.240 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.628 (> 0.100 thold), f_keep = 0.576
431.41.949.875 I slot launch_slot_: id  3 | task 8783 | processing task, is_child = 0
431.44.897.992 I slot print_timing: id  3 | task 8783 | prompt eval time =    1555.44 ms /   349 tokens (    4.46 ms per token,   224.37 tokens per second)
431.44.898.000 I slot print_timing: id  3 | task 8783 |        eval time =    1392.62 ms /    37 tokens (   37.64 ms per token,    26.57 tokens per second)
431.44.898.001 I slot print_timing: id  3 | task 8783 |       total time =    2948.06 ms /   386 tokens
431.44.898.002 I slot print_timing: id  3 | task 8783 |    graphs reused =       7899
431.44.898.052 I slot      release: id  3 | task 8783 | stop processing: n_tokens = 385, truncated = 0
431.44.917.767 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.636 (> 0.100 thold), f_keep = 0.577
431.44.918.323 I slot launch_slot_: id  3 | task 8822 | processing task, is_child = 0
431.48.249.531 I slot print_timing: id  3 | task 8822 | prompt eval time =    1565.09 ms /   349 tokens (    4.48 ms per token,   222.99 tokens per second)
431.48.249.548 I slot print_timing: id  3 | task 8822 |        eval time =    1766.02 ms /    29 tokens (   60.90 ms per token,    16.42 tokens per second)
431.48.249.551 I slot print_timing: id  3 | task 8822 |       total time =    3331.11 ms /   378 tokens
431.48.249.556 I slot print_timing: id  3 | task 8822 |    graphs reused =       7926
431.48.249.729 I slot      release: id  3 | task 8822 | stop processing: n_tokens = 377, truncated = 0
431.48.262.351 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.589
431.48.262.983 I slot launch_slot_: id  3 | task 8853 | processing task, is_child = 0
431.51.200.658 I slot print_timing: id  3 | task 8853 | prompt eval time =    1585.77 ms /   347 tokens (    4.57 ms per token,   218.82 tokens per second)
431.51.200.666 I slot print_timing: id  3 | task 8853 |        eval time =    1351.83 ms /    36 tokens (   37.55 ms per token,    26.63 tokens per second)
431.51.200.668 I slot print_timing: id  3 | task 8853 |       total time =    2937.59 ms /   383 tokens
431.51.200.669 I slot print_timing: id  3 | task 8853 |    graphs reused =       7960
431.51.200.727 I slot      release: id  3 | task 8853 | stop processing: n_tokens = 382, truncated = 0
431.51.220.479 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.619 (> 0.100 thold), f_keep = 0.573
431.51.220.897 I slot launch_slot_: id  3 | task 8891 | processing task, is_child = 0
431.54.642.469 I slot print_timing: id  3 | task 8891 | prompt eval time =    1573.05 ms /   354 tokens (    4.44 ms per token,   225.04 tokens per second)
431.54.642.478 I slot print_timing: id  3 | task 8891 |        eval time =    1848.45 ms /    39 tokens (   47.40 ms per token,    21.10 tokens per second)
431.54.642.479 I slot print_timing: id  3 | task 8891 |       total time =    3421.50 ms /   393 tokens
431.54.642.480 I slot print_timing: id  3 | task 8891 |    graphs reused =       7997
431.54.642.534 I slot      release: id  3 | task 8891 | stop processing: n_tokens = 392, truncated = 0
431.54.670.059 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.755 (> 0.100 thold), f_keep = 0.559
431.54.670.445 I slot launch_slot_: id  3 | task 8932 | processing task, is_child = 0
431.57.161.549 I slot print_timing: id  3 | task 8932 | prompt eval time =    1279.35 ms /   290 tokens (    4.41 ms per token,   226.68 tokens per second)
431.57.161.572 I slot print_timing: id  3 | task 8932 |        eval time =    1211.65 ms /    27 tokens (   44.88 ms per token,    22.28 tokens per second)
431.57.161.575 I slot print_timing: id  3 | task 8932 |       total time =    2491.00 ms /   317 tokens
431.57.161.577 I slot print_timing: id  3 | task 8932 |    graphs reused =       8022
431.57.161.783 I slot      release: id  3 | task 8932 | stop processing: n_tokens = 316, truncated = 0
431.57.172.868 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.734 (> 0.100 thold), f_keep = 0.699
431.57.173.343 I slot launch_slot_: id  3 | task 8961 | processing task, is_child = 0
432.01.238.218 I slot print_timing: id  3 | task 8961 | prompt eval time =    1362.97 ms /   301 tokens (    4.53 ms per token,   220.84 tokens per second)
432.01.238.228 I slot print_timing: id  3 | task 8961 |        eval time =    2701.81 ms /    51 tokens (   52.98 ms per token,    18.88 tokens per second)
432.01.238.229 I slot print_timing: id  3 | task 8961 |       total time =    4064.78 ms /   352 tokens
432.01.238.230 I slot print_timing: id  3 | task 8961 |    graphs reused =       8071
432.01.238.288 I slot      release: id  3 | task 8961 | stop processing: n_tokens = 351, truncated = 0
432.01.248.546 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.700 (> 0.100 thold), f_keep = 0.624
432.01.248.890 I slot launch_slot_: id  3 | task 9014 | processing task, is_child = 0
432.04.453.271 I slot print_timing: id  3 | task 9014 | prompt eval time =    1408.58 ms /   313 tokens (    4.50 ms per token,   222.21 tokens per second)
432.04.453.282 I slot print_timing: id  3 | task 9014 |        eval time =    1795.71 ms /    36 tokens (   49.88 ms per token,    20.05 tokens per second)
432.04.453.284 I slot print_timing: id  3 | task 9014 |       total time =    3204.29 ms /   349 tokens
432.04.453.286 I slot print_timing: id  3 | task 9014 |    graphs reused =       8105
432.04.453.406 I slot      release: id  3 | task 9014 | stop processing: n_tokens = 348, truncated = 0
432.04.463.860 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.629
432.04.464.269 I slot launch_slot_: id  3 | task 9052 | processing task, is_child = 0
432.07.522.136 I slot print_timing: id  3 | task 9052 | prompt eval time =    1438.29 ms /   316 tokens (    4.55 ms per token,   219.71 tokens per second)
432.07.522.146 I slot print_timing: id  3 | task 9052 |        eval time =    1619.49 ms /    43 tokens (   37.66 ms per token,    26.55 tokens per second)
432.07.522.147 I slot print_timing: id  3 | task 9052 |       total time =    3057.78 ms /   359 tokens
432.07.522.148 I slot print_timing: id  3 | task 9052 |    graphs reused =       8146
432.07.522.206 I slot      release: id  3 | task 9052 | stop processing: n_tokens = 358, truncated = 0
432.07.550.091 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.612
432.07.550.568 I slot launch_slot_: id  3 | task 9097 | processing task, is_child = 0
432.11.191.608 I slot print_timing: id  3 | task 9097 | prompt eval time =    1426.22 ms /   316 tokens (    4.51 ms per token,   221.56 tokens per second)
432.11.191.621 I slot print_timing: id  3 | task 9097 |        eval time =    2214.75 ms /    38 tokens (   58.28 ms per token,    17.16 tokens per second)
432.11.191.623 I slot print_timing: id  3 | task 9097 |       total time =    3640.97 ms /   354 tokens
432.11.191.625 I slot print_timing: id  3 | task 9097 |    graphs reused =       8182
432.11.191.742 I slot      release: id  3 | task 9097 | stop processing: n_tokens = 353, truncated = 0
432.11.200.319 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.682 (> 0.100 thold), f_keep = 0.620
432.11.201.036 I slot launch_slot_: id  3 | task 9137 | processing task, is_child = 0
432.13.899.970 I slot print_timing: id  3 | task 9137 | prompt eval time =    1426.87 ms /   321 tokens (    4.45 ms per token,   224.97 tokens per second)
432.13.899.979 I slot print_timing: id  3 | task 9137 |        eval time =    1271.99 ms /    34 tokens (   37.41 ms per token,    26.73 tokens per second)
432.13.899.980 I slot print_timing: id  3 | task 9137 |       total time =    2698.86 ms /   355 tokens
432.13.899.981 I slot print_timing: id  3 | task 9137 |    graphs reused =       8214
432.13.900.029 I slot      release: id  3 | task 9137 | stop processing: n_tokens = 354, truncated = 0
432.13.919.647 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.747 (> 0.100 thold), f_keep = 0.619
432.13.920.054 I slot launch_slot_: id  3 | task 9173 | processing task, is_child = 0
432.17.228.164 I slot print_timing: id  3 | task 9173 | prompt eval time =    1320.97 ms /   293 tokens (    4.51 ms per token,   221.81 tokens per second)
432.17.228.175 I slot print_timing: id  3 | task 9173 |        eval time =    1987.06 ms /    34 tokens (   58.44 ms per token,    17.11 tokens per second)
432.17.228.176 I slot print_timing: id  3 | task 9173 |       total time =    3308.03 ms /   327 tokens
432.17.228.177 I slot print_timing: id  3 | task 9173 |    graphs reused =       8246
432.17.228.242 I slot      release: id  3 | task 9173 | stop processing: n_tokens = 326, truncated = 0
432.17.254.763 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.747 (> 0.100 thold), f_keep = 0.672
432.17.255.270 I slot launch_slot_: id  3 | task 9209 | processing task, is_child = 0
432.19.615.692 I slot print_timing: id  3 | task 9209 | prompt eval time =    1311.03 ms /   293 tokens (    4.47 ms per token,   223.49 tokens per second)
432.19.615.699 I slot print_timing: id  3 | task 9209 |        eval time =    1049.29 ms /    28 tokens (   37.47 ms per token,    26.68 tokens per second)
432.19.615.700 I slot print_timing: id  3 | task 9209 |       total time =    2360.32 ms /   321 tokens
432.19.615.701 I slot print_timing: id  3 | task 9209 |    graphs reused =       8272
432.19.615.747 I slot      release: id  3 | task 9209 | stop processing: n_tokens = 320, truncated = 0
432.19.635.669 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.755 (> 0.100 thold), f_keep = 0.684
432.19.636.150 I slot launch_slot_: id  3 | task 9239 | processing task, is_child = 0
432.22.878.119 I slot print_timing: id  3 | task 9239 | prompt eval time =    1345.43 ms /   290 tokens (    4.64 ms per token,   215.54 tokens per second)
432.22.878.133 I slot print_timing: id  3 | task 9239 |        eval time =    1896.46 ms /    33 tokens (   57.47 ms per token,    17.40 tokens per second)
432.22.878.135 I slot print_timing: id  3 | task 9239 |       total time =    3241.89 ms /   323 tokens
432.22.878.136 I slot print_timing: id  3 | task 9239 |    graphs reused =       8303
