0.00.020.202 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.319 I srv          init: The UI is disabled
0.00.020.320 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.025.498 I srv    load_model: loading model './models/llama-3.2-3b-instruct-q4_k_m.gguf'
0.02.688.955 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.695.310 I srv  llama_server: model loaded
0.02.695.319 I srv  llama_server: listening on http://127.0.0.1:8082
2.31.893.319 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
441.01.409.457 I slot print_timing: id  2 | task 8882 | prompt eval time =    3175.11 ms /   366 tokens (    8.68 ms per token,   115.27 tokens per second)
441.01.409.474 I slot print_timing: id  2 | task 8882 |        eval time =    5379.40 ms /    47 tokens (  114.46 ms per token,     8.74 tokens per second)
441.01.409.478 I slot print_timing: id  2 | task 8882 |       total time =    8554.51 ms /   413 tokens
441.01.409.480 I slot print_timing: id  2 | task 8882 |    graphs reused =       8076
441.01.409.657 I slot      release: id  2 | task 8882 | stop processing: n_tokens = 412, truncated = 0
441.01.418.869 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.671 (> 0.100 thold), f_keep = 0.585
441.01.419.358 I slot launch_slot_: id  2 | task 8931 | processing task, is_child = 0
441.07.689.720 I slot print_timing: id  2 | task 8931 | prompt eval time =    3200.68 ms /   359 tokens (    8.92 ms per token,   112.16 tokens per second)
441.07.689.728 I slot print_timing: id  2 | task 8931 |        eval time =    3069.60 ms /    29 tokens (  105.85 ms per token,     9.45 tokens per second)
441.07.689.729 I slot print_timing: id  2 | task 8931 |       total time =    6270.28 ms /   388 tokens
441.07.689.730 I slot print_timing: id  2 | task 8931 |    graphs reused =       8103
441.07.689.789 I slot      release: id  2 | task 8931 | stop processing: n_tokens = 387, truncated = 0
441.07.699.012 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.683 (> 0.100 thold), f_keep = 0.623
441.07.699.469 I slot launch_slot_: id  2 | task 8962 | processing task, is_child = 0
441.14.287.814 I slot print_timing: id  2 | task 8962 | prompt eval time =    3192.70 ms /   353 tokens (    9.04 ms per token,   110.56 tokens per second)
441.14.287.823 I slot print_timing: id  2 | task 8962 |        eval time =    3395.57 ms /    39 tokens (   87.07 ms per token,    11.49 tokens per second)
441.14.287.824 I slot print_timing: id  2 | task 8962 |       total time =    6588.27 ms /   392 tokens
441.14.287.826 I slot print_timing: id  2 | task 8962 |    graphs reused =       8140
441.14.287.884 I slot      release: id  2 | task 8962 | stop processing: n_tokens = 391, truncated = 0
441.14.308.300 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.616
441.14.308.661 I slot launch_slot_: id  2 | task 9003 | processing task, is_child = 0
441.21.055.674 I slot print_timing: id  2 | task 9003 | prompt eval time =    3118.37 ms /   348 tokens (    8.96 ms per token,   111.60 tokens per second)
441.21.055.683 I slot print_timing: id  2 | task 9003 |        eval time =    3628.57 ms /    36 tokens (  100.79 ms per token,     9.92 tokens per second)
441.21.055.684 I slot print_timing: id  2 | task 9003 |       total time =    6746.94 ms /   384 tokens
441.21.055.685 I slot print_timing: id  2 | task 9003 |    graphs reused =       8174
441.21.055.754 I slot      release: id  2 | task 9003 | stop processing: n_tokens = 383, truncated = 0
441.21.062.378 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.629
441.21.062.697 I slot launch_slot_: id  2 | task 9041 | processing task, is_child = 0
441.26.552.125 I slot print_timing: id  2 | task 9041 | prompt eval time =    3073.48 ms /   339 tokens (    9.07 ms per token,   110.30 tokens per second)
441.26.552.138 I slot print_timing: id  2 | task 9041 |        eval time =    2415.88 ms /    32 tokens (   75.50 ms per token,    13.25 tokens per second)
441.26.552.139 I slot print_timing: id  2 | task 9041 |       total time =    5489.36 ms /   371 tokens
441.26.552.141 I slot print_timing: id  2 | task 9041 |    graphs reused =       8204
441.26.552.219 I slot      release: id  2 | task 9041 | stop processing: n_tokens = 370, truncated = 0
441.26.561.565 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.660 (> 0.100 thold), f_keep = 0.651
441.26.562.010 I slot launch_slot_: id  2 | task 9075 | processing task, is_child = 0
441.33.804.383 I slot print_timing: id  2 | task 9075 | prompt eval time =    3326.34 ms /   365 tokens (    9.11 ms per token,   109.73 tokens per second)
441.33.804.392 I slot print_timing: id  2 | task 9075 |        eval time =    3915.95 ms /    35 tokens (  111.88 ms per token,     8.94 tokens per second)
441.33.804.393 I slot print_timing: id  2 | task 9075 |       total time =    7242.29 ms /   400 tokens
441.33.804.394 I slot print_timing: id  2 | task 9075 |    graphs reused =       8237
441.33.804.463 I slot      release: id  2 | task 9075 | stop processing: n_tokens = 399, truncated = 0
441.33.831.625 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.604
441.33.832.045 I slot launch_slot_: id  2 | task 9112 | processing task, is_child = 0
441.42.179.251 I slot print_timing: id  2 | task 9112 | prompt eval time =    3285.11 ms /   366 tokens (    8.98 ms per token,   111.41 tokens per second)
441.42.179.271 I slot print_timing: id  2 | task 9112 |        eval time =    5061.98 ms /    45 tokens (  112.49 ms per token,     8.89 tokens per second)
441.42.179.274 I slot print_timing: id  2 | task 9112 |       total time =    8347.09 ms /   411 tokens
441.42.179.281 I slot print_timing: id  2 | task 9112 |    graphs reused =       8280
441.42.179.447 I slot      release: id  2 | task 9112 | stop processing: n_tokens = 410, truncated = 0
441.42.204.359 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.588
441.42.204.847 I slot launch_slot_: id  2 | task 9159 | processing task, is_child = 0
441.50.202.122 I slot print_timing: id  2 | task 9159 | prompt eval time =    3282.83 ms /   366 tokens (    8.97 ms per token,   111.49 tokens per second)
441.50.202.132 I slot print_timing: id  2 | task 9159 |        eval time =    4714.34 ms /    44 tokens (  107.14 ms per token,     9.33 tokens per second)
441.50.202.134 I slot print_timing: id  2 | task 9159 |       total time =    7997.17 ms /   410 tokens
441.50.202.136 I slot print_timing: id  2 | task 9159 |    graphs reused =       8322
441.50.202.235 I slot      release: id  2 | task 9159 | stop processing: n_tokens = 409, truncated = 0
441.50.210.247 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.655 (> 0.100 thold), f_keep = 0.589
441.50.210.743 I slot launch_slot_: id  2 | task 9205 | processing task, is_child = 0
441.56.663.144 I slot print_timing: id  2 | task 9205 | prompt eval time =    3262.62 ms /   368 tokens (    8.87 ms per token,   112.79 tokens per second)
441.56.663.153 I slot print_timing: id  2 | task 9205 |        eval time =    3189.71 ms /    42 tokens (   75.95 ms per token,    13.17 tokens per second)
441.56.663.154 I slot print_timing: id  2 | task 9205 |       total time =    6452.33 ms /   410 tokens
441.56.663.155 I slot print_timing: id  2 | task 9205 |    graphs reused =       8362
441.56.663.215 I slot      release: id  2 | task 9205 | stop processing: n_tokens = 409, truncated = 0
441.56.691.792 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.589
441.56.692.201 I slot launch_slot_: id  2 | task 9249 | processing task, is_child = 0
442.04.576.354 I slot print_timing: id  2 | task 9249 | prompt eval time =    3301.52 ms /   371 tokens (    8.90 ms per token,   112.37 tokens per second)
442.04.576.362 I slot print_timing: id  2 | task 9249 |        eval time =    4582.55 ms /    41 tokens (  111.77 ms per token,     8.95 tokens per second)
442.04.576.363 I slot print_timing: id  2 | task 9249 |       total time =    7884.07 ms /   412 tokens
442.04.576.364 I slot print_timing: id  2 | task 9249 |    graphs reused =       8401
442.04.576.448 I slot      release: id  2 | task 9249 | stop processing: n_tokens = 411, truncated = 0
442.04.608.832 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.594
442.04.609.630 I slot launch_slot_: id  2 | task 9292 | processing task, is_child = 0
442.11.557.303 I slot print_timing: id  2 | task 9292 | prompt eval time =    3331.59 ms /   371 tokens (    8.98 ms per token,   111.36 tokens per second)
442.11.557.319 I slot print_timing: id  2 | task 9292 |        eval time =    3615.96 ms /    47 tokens (   76.94 ms per token,    13.00 tokens per second)
442.11.557.321 I slot print_timing: id  2 | task 9292 |       total time =    6947.55 ms /   418 tokens
442.11.557.326 I slot print_timing: id  2 | task 9292 |    graphs reused =       8446
442.11.557.512 I slot      release: id  2 | task 9292 | stop processing: n_tokens = 417, truncated = 0
442.11.566.655 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.661 (> 0.100 thold), f_keep = 0.585
442.11.568.116 I slot launch_slot_: id  2 | task 9341 | processing task, is_child = 0
442.19.523.221 I slot print_timing: id  2 | task 9341 | prompt eval time =    3324.07 ms /   369 tokens (    9.01 ms per token,   111.01 tokens per second)
442.19.523.229 I slot print_timing: id  2 | task 9341 |        eval time =    4630.84 ms /    41 tokens (  112.95 ms per token,     8.85 tokens per second)
442.19.523.230 I slot print_timing: id  2 | task 9341 |       total time =    7954.91 ms /   410 tokens
442.19.523.231 I slot print_timing: id  2 | task 9341 |    graphs reused =       8485
442.19.523.300 I slot      release: id  2 | task 9341 | stop processing: n_tokens = 409, truncated = 0
442.19.557.469 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.641 (> 0.100 thold), f_keep = 0.589
442.19.557.989 I slot launch_slot_: id  2 | task 9384 | processing task, is_child = 0
442.29.042.133 I slot print_timing: id  2 | task 9384 | prompt eval time =    3428.34 ms /   376 tokens (    9.12 ms per token,   109.67 tokens per second)
442.29.042.143 I slot print_timing: id  2 | task 9384 |        eval time =    6055.71 ms /    54 tokens (  112.14 ms per token,     8.92 tokens per second)
442.29.042.144 I slot print_timing: id  2 | task 9384 |       total time =    9484.05 ms /   430 tokens
442.29.042.145 I slot print_timing: id  2 | task 9384 |    graphs reused =       8537
442.29.042.237 I slot      release: id  2 | task 9384 | stop processing: n_tokens = 429, truncated = 0
442.29.054.132 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.772 (> 0.100 thold), f_keep = 0.562
442.29.055.026 I slot launch_slot_: id  2 | task 9440 | processing task, is_child = 0
442.34.695.751 I slot print_timing: id  2 | task 9440 | prompt eval time =    2810.55 ms /   312 tokens (    9.01 ms per token,   111.01 tokens per second)
442.34.695.765 I slot print_timing: id  2 | task 9440 |        eval time =    2830.07 ms /    27 tokens (  104.82 ms per token,     9.54 tokens per second)
442.34.695.768 I slot print_timing: id  2 | task 9440 |       total time =    5640.62 ms /   339 tokens
442.34.695.769 I slot print_timing: id  2 | task 9440 |    graphs reused =       8562
442.34.695.908 I slot      release: id  2 | task 9440 | stop processing: n_tokens = 338, truncated = 0
442.34.708.130 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.759 (> 0.100 thold), f_keep = 0.719
442.34.708.784 I slot launch_slot_: id  2 | task 9469 | processing task, is_child = 0
442.39.739.448 I slot print_timing: id  2 | task 9469 | prompt eval time =    2863.32 ms /   320 tokens (    8.95 ms per token,   111.76 tokens per second)
442.39.739.459 I slot print_timing: id  2 | task 9469 |        eval time =    2167.24 ms /    29 tokens (   74.73 ms per token,    13.38 tokens per second)
442.39.739.460 I slot print_timing: id  2 | task 9469 |       total time =    5030.57 ms /   349 tokens
442.39.739.461 I slot print_timing: id  2 | task 9469 |    graphs reused =       8589
442.39.739.538 I slot      release: id  2 | task 9469 | stop processing: n_tokens = 348, truncated = 0
442.39.768.221 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.719 (> 0.100 thold), f_keep = 0.693
442.39.768.563 I slot launch_slot_: id  2 | task 9500 | processing task, is_child = 0
442.48.376.245 I slot print_timing: id  2 | task 9500 | prompt eval time =    2971.19 ms /   335 tokens (    8.87 ms per token,   112.75 tokens per second)
442.48.376.255 I slot print_timing: id  2 | task 9500 |        eval time =    5636.39 ms /    50 tokens (  112.73 ms per token,     8.87 tokens per second)
442.48.376.256 I slot print_timing: id  2 | task 9500 |       total time =    8607.58 ms /   385 tokens
442.48.376.257 I slot print_timing: id  2 | task 9500 |    graphs reused =       8637
442.48.376.321 I slot      release: id  2 | task 9500 | stop processing: n_tokens = 384, truncated = 0
442.48.389.138 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.713 (> 0.100 thold), f_keep = 0.628
442.48.389.718 I slot launch_slot_: id  2 | task 9552 | processing task, is_child = 0
442.56.301.604 I slot print_timing: id  2 | task 9552 | prompt eval time =    3064.59 ms /   338 tokens (    9.07 ms per token,   110.29 tokens per second)
442.56.301.618 I slot print_timing: id  2 | task 9552 |        eval time =    4847.17 ms /    43 tokens (  112.72 ms per token,     8.87 tokens per second)
442.56.301.620 I slot print_timing: id  2 | task 9552 |       total time =    7911.76 ms /   381 tokens
442.56.301.622 I slot print_timing: id  2 | task 9552 |    graphs reused =       8678
442.56.301.769 I slot      release: id  2 | task 9552 | stop processing: n_tokens = 380, truncated = 0
442.56.332.476 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.713 (> 0.100 thold), f_keep = 0.634
442.56.332.868 I slot launch_slot_: id  2 | task 9597 | processing task, is_child = 0
443.03.334.789 I slot print_timing: id  2 | task 9597 | prompt eval time =    3090.66 ms /   338 tokens (    9.14 ms per token,   109.36 tokens per second)
443.03.334.803 I slot print_timing: id  2 | task 9597 |        eval time =    3911.13 ms /    37 tokens (  105.71 ms per token,     9.46 tokens per second)
443.03.334.805 I slot print_timing: id  2 | task 9597 |       total time =    7001.78 ms /   375 tokens
443.03.334.807 I slot print_timing: id  2 | task 9597 |    graphs reused =       8713
443.03.334.885 I slot      release: id  2 | task 9597 | stop processing: n_tokens = 374, truncated = 0
443.03.344.405 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.703 (> 0.100 thold), f_keep = 0.644
443.03.345.104 I slot launch_slot_: id  2 | task 9636 | processing task, is_child = 0
443.11.113.731 I slot print_timing: id  2 | task 9636 | prompt eval time =    3117.74 ms /   343 tokens (    9.09 ms per token,   110.02 tokens per second)
443.11.113.739 I slot print_timing: id  2 | task 9636 |        eval time =    4650.78 ms /    58 tokens (   80.19 ms per token,    12.47 tokens per second)
443.11.113.740 I slot print_timing: id  2 | task 9636 |       total time =    7768.52 ms /   401 tokens
443.11.113.741 I slot print_timing: id  2 | task 9636 |    graphs reused =       8769
